"empleo_fl","sexo","tipo_edu","region","egreso","hab_dig","hab_ciud","hab_num","hab_verb"
1,1,1,"Nuble",2023,880,959,575,676
1,0,0,"Metropolitana",2023,837,837,939,788
0,0,0,"Valparaiso",2023,594,594,549,597
0,1,0,"Maule",2022,536,536,535,423
1,0,1,"Araucania",2023,658,664,513,519
0,1,0,"OHiggins",2023,942,974,575,656
1,0,0,"Biobio",2023,814,814,917,815
1,0,0,"Metropolitana",2021,650,655,688,679
0,1,0,"Coquimbo",2023,664,690,450,434
0,1,0,"Araucania",2023,771,774,599,591
0,0,1,"Valparaiso",2023,681,697,549,510
1,1,0,"Maule",2023,671,671,607,506
0,1,0,"Metropolitana",2023,0,0,505,500
0,0,0,"Nuble",2023,0,0,0,0
1,1,0,"Maule",2023,870,878,731,699
0,1,0,"Valparaiso",2022,636,636,450,589
0,1,0,"Metropolitana",2023,643,648,505,589
0,1,1,"Metropolitana",2022,513,513,424,496
0,0,1,"Maule",2023,609,609,465,496
0,0,0,"Biobio",2023,479,479,731,669
0,0,0,"Biobio",2023,685,685,616,611
1,0,0,"Metropolitana",2020,483,483,505,584
0,0,0,"Maule",2022,479,479,549,519
1,1,0,"Coquimbo",2022,473,473,585,554
1,0,0,"Metropolitana",2022,736,766,593,754
0,0,0,"Metropolitana",2023,567,567,0,438
1,0,1,"Metropolitana",2023,794,835,607,611
1,1,0,"Nuble",2023,965,1000,657,754
1,1,0,"Metropolitana",2022,886,937,917,784
0,1,0,"Antofagasta",2023,823,834,576,651
0,0,0,"Araucania",2023,713,732,489,481
0,0,1,"Biobio",2023,743,790,413,354
0,1,1,"OHiggins",2023,787,829,0,0
0,1,0,"Biobio",2023,685,710,505,481
1,0,0,"Biobio",2023,713,713,705,788
0,1,0,"Biobio",2021,599,599,535,600
1,1,0,"Metropolitana",2022,842,932,0,0
0,0,0,"Araucania",2023,699,699,450,454
0,1,1,"Metropolitana",2023,433,435,0,0
0,1,0,"Valparaiso",2023,742,742,0,476
0,1,0,"Valparaiso",2020,586,586,0,0
0,1,1,"Los Lagos",2023,497,497,0,0
0,0,0,"Metropolitana",2023,722,731,563,519
0,0,0,"Araucania",2022,900,912,0,0
0,0,0,"Metropolitana",2023,547,547,0,0
1,1,0,"Aysen",2023,970,1000,773,689
0,1,1,"Metropolitana",2023,574,574,436,423
1,1,0,"Metropolitana",2023,970,997,746,819
1,0,0,"Los Lagos",2022,636,636,746,686
1,1,0,"Metropolitana",2023,757,764,731,784
0,1,0,"Metropolitana",2023,879,921,746,689
0,0,0,"Metropolitana",2023,682,696,0,0
0,0,0,"Metropolitana",2023,886,897,593,774
0,1,0,"OHiggins",2023,937,951,585,573
0,1,0,"Maule",2023,837,915,585,679
0,0,0,"Metropolitana",2023,643,643,563,597
0,1,1,"Metropolitana",2023,497,497,378,388
0,0,1,"Atacama",2023,574,574,478,491
1,0,0,"Araucania",2021,515,515,436,669
0,0,1,"OHiggins",2023,637,666,489,423
0,0,1,"Metropolitana",2023,538,538,0,0
1,0,0,"Maule",2023,814,814,827,854
1,1,1,"Biobio",2022,771,789,465,489
1,1,0,"Metropolitana",2022,823,905,642,774
1,1,0,"OHiggins",2022,970,1000,963,754
0,0,0,"Antofagasta",2023,567,567,0,0
1,1,0,"Araucania",2023,727,732,785,711
1,1,1,"Maule",2023,928,1000,600,584
1,0,0,"Metropolitana",2023,856,863,489,589
0,1,0,"Metropolitana",2020,352,357,0,0
1,1,0,"Araucania",2022,814,819,563,676
0,0,0,"Antofagasta",2023,572,572,616,676
0,0,0,"Metropolitana",2023,685,693,593,686
0,1,0,"Metropolitana",2023,694,694,505,534
1,1,0,"OHiggins",2023,856,886,705,742
1,0,0,"Metropolitana",2023,865,872,862,620
0,1,0,"Araucania",2023,536,536,585,641
1,1,0,"Metropolitana",2023,956,961,990,759
0,1,0,"OHiggins",2023,456,456,505,473
1,0,0,"OHiggins",2023,865,872,939,707
1,0,0,"Valparaiso",2023,757,757,963,770
0,1,0,"Valparaiso",2018,590,590,628,611
1,1,0,"Maule",2023,942,971,498,481
0,0,1,"OHiggins",2023,808,831,600,636
0,1,0,"OHiggins",2023,650,650,696,696
1,0,0,"Valparaiso",2023,694,694,679,686
0,0,0,"Metropolitana",2023,671,673,413,423
0,0,0,"Biobio",2023,425,425,505,534
0,1,0,"Metropolitana",2023,519,519,498,397
0,1,1,"Metropolitana",2022,652,713,563,600
1,0,1,"Metropolitana",2021,497,497,746,611
0,0,0,"Valparaiso",2023,622,622,523,438
1,1,0,"Antofagasta",2023,671,678,513,584
1,0,0,"Araucania",2022,837,858,717,738
1,0,1,"Araucania",2023,815,891,576,489
0,1,0,"Biobio",2022,736,736,862,686
1,0,0,"Metropolitana",2023,473,473,861,600
1,0,0,"Metropolitana",2021,757,780,731,679
0,0,1,"Tarapaca",2023,623,628,513,409
1,0,0,"Biobio",2023,886,921,917,799
0,1,0,"Metropolitana",2023,914,937,879,815
0,1,0,"Biobio",2023,793,829,523,506
0,0,0,"Antofagasta",2023,0,0,489,0
1,1,0,"Los Rios",2023,970,1000,549,759
0,1,0,"Biobio",2023,643,649,478,385
1,1,0,"Metropolitana",2023,922,931,989,726
1,0,0,"Biobio",2023,751,753,785,607
0,1,1,"Atacama",2023,644,676,513,540
0,1,1,"Valparaiso",2022,644,666,563,607
0,0,0,"Araucania",2023,542,542,607,582
1,1,0,"Metropolitana",2023,823,829,535,636
0,1,1,"Metropolitana",2023,497,497,478,463
1,1,1,"Metropolitana",2023,652,674,535,584
1,1,0,"Los Lagos",2023,751,765,513,611
1,1,0,"Metropolitana",2023,870,880,669,721
1,0,0,"Metropolitana",2023,757,799,785,584
1,1,0,"Metropolitana",2023,613,613,523,665
1,0,0,"Metropolitana",2023,914,918,939,802
0,0,0,"Metropolitana",2016,488,488,523,540
1,0,0,"OHiggins",2023,567,567,797,788
1,1,0,"Los Rios",2022,771,775,535,500
0,0,0,"Metropolitana",2023,886,945,593,774
0,1,0,"Biobio",2023,856,865,549,385
0,0,1,"Metropolitana",2023,780,886,563,656
0,0,0,"Metropolitana",2023,586,586,576,540
1,1,0,"Tarapaca",2023,765,772,413,506
1,0,0,"Metropolitana",2023,823,859,811,815
1,1,0,"OHiggins",2023,799,799,628,669
0,1,1,"Nuble",2022,865,1000,0,0
1,1,1,"Araucania",2022,554,555,535,584
1,1,0,"Coquimbo",2023,985,1000,990,833
1,1,0,"Atacama",2022,751,772,549,576
1,1,0,"Metropolitana",2023,636,636,498,549
1,1,0,"Biobio",2022,879,912,897,802
1,1,0,"Valparaiso",2023,757,778,563,573
0,1,0,"Metropolitana",2023,447,447,403,385
0,0,0,"Coquimbo",2023,937,995,861,742
1,1,0,"Biobio",2021,900,963,827,784
1,1,0,"Metropolitana",2023,771,776,498,438
0,0,0,"Los Lagos",2023,736,748,642,484
0,0,1,"Valparaiso",2023,652,661,505,463
1,0,0,"Metropolitana",2023,463,463,523,449
0,1,1,"Biobio",2023,937,972,607,774
0,0,0,"Metropolitana",2023,419,423,0,0
0,0,0,"Metropolitana",2023,572,572,505,534
1,0,0,"OHiggins",2020,613,673,642,738
0,0,1,"Metropolitana",2023,538,538,489,409
1,1,0,"Maule",2020,650,649,599,607
0,0,0,"Valparaiso",2023,799,854,746,711
1,1,0,"Metropolitana",2022,608,608,628,837
0,1,0,"OHiggins",2023,551,551,0,0
1,1,0,"Metropolitana",2023,771,774,990,815
1,1,0,"Valparaiso",2022,757,758,535,582
1,0,1,"Valparaiso",2023,523,523,688,600
1,1,0,"Metropolitana",2023,542,554,575,600
1,1,0,"Metropolitana",2023,879,897,669,636
1,1,1,"Metropolitana",2023,942,1000,917,857
0,0,1,"Arica",2023,743,767,0,0
1,1,0,"Antofagasta",2023,808,848,688,799
0,0,0,"Biobio",2023,447,447,593,641
1,1,0,"Metropolitana",2022,851,919,585,0
1,0,1,"Maule",2023,895,949,413,549
1,0,0,"Nuble",2023,856,872,785,636
1,1,0,"Maule",2022,519,519,616,454
1,1,0,"Metropolitana",2022,900,908,535,738
0,1,0,"Maule",2023,613,615,498,394
0,1,1,"Metropolitana",2023,658,701,535,388
1,0,0,"Metropolitana",2023,643,643,616,669
0,1,1,"Biobio",2023,752,785,669,589
1,1,0,"Metropolitana",2023,879,885,489,689
1,0,0,"Araucania",2023,942,980,963,686
1,1,0,"Metropolitana",2020,771,803,642,591
0,0,1,"Biobio",2023,794,940,0,0
1,0,0,"Araucania",2023,879,899,1000,738
1,0,0,"Coquimbo",2023,708,708,607,721
1,1,0,"Atacama",2022,757,768,498,651
1,1,0,"Coquimbo",2023,765,874,616,726
1,1,0,"Metropolitana",2022,793,797,696,656
0,0,1,"Araucania",2021,497,497,535,582
1,1,0,"Tarapaca",2023,870,871,628,699
0,1,1,"Atacama",2023,443,443,489,449
0,0,1,"Metropolitana",2023,443,443,657,519
0,1,0,"Biobio",2023,828,834,669,620
0,1,0,"Metropolitana",2023,865,871,563,651
1,1,1,"Metropolitana",2023,794,835,450,567
1,0,1,"Metropolitana",2022,801,825,827,774
1,0,0,"Metropolitana",2023,685,687,523,589
1,0,0,"Metropolitana",2023,907,908,917,696
0,1,0,"Araucania",2021,608,618,513,721
1,0,0,"Aysen",2022,652,673,549,554
1,1,0,"Los Lagos",2023,742,752,731,699
0,1,1,"Biobio",2023,729,793,585,600
0,1,1,"Araucania",2023,491,491,0,0
0,0,1,"Metropolitana",2023,794,832,600,418
1,1,0,"Valparaiso",2023,622,622,600,676
1,1,0,"OHiggins",2023,886,912,746,651
1,1,0,"Maule",2023,900,903,535,573
1,1,0,"Metropolitana",2022,851,908,535,582
0,0,1,"Valparaiso",2023,331,331,0,0
0,0,0,"OHiggins",2023,751,752,628,721
0,0,0,"Metropolitana",2023,646,680,478,367
0,0,0,"Maule",2023,842,846,593,656
1,0,0,"Metropolitana",2019,547,547,607,641
1,1,0,"Biobio",2023,865,886,607,676
0,0,1,"Metropolitana",2023,481,481,478,364
0,1,1,"Metropolitana",2023,637,647,505,484
0,0,1,"Valparaiso",2023,554,566,523,563
1,1,0,"Los Lagos",2023,757,766,549,597
1,1,0,"Metropolitana",2023,779,779,862,784
1,1,0,"Metropolitana",2021,914,950,990,742
0,0,0,"Metropolitana",2023,456,456,811,754
0,0,1,"Metropolitana",2023,560,560,513,506
0,1,0,"Biobio",2023,519,520,523,449
0,1,1,"Valparaiso",2023,771,784,600,686
0,0,0,"Metropolitana",2023,965,1000,731,802
0,1,1,"Metropolitana",2023,637,658,498,385
1,1,0,"Valparaiso",2022,965,1000,939,799
0,0,1,"Maule",2023,601,613,0,0
0,0,0,"Araucania",2015,577,577,478,388
1,0,0,"OHiggins",2023,536,536,705,699
0,1,0,"Biobio",2023,495,495,0,0
1,0,0,"Metropolitana",2022,814,873,680,711
1,0,0,"Antofagasta",2022,580,580,505,726
0,1,1,"OHiggins",2022,658,731,549,584
0,1,0,"Aysen",2023,447,447,413,334
0,0,1,"Aysen",2023,623,623,0,0
1,1,0,"Antofagasta",2023,771,780,642,651
1,1,0,"Metropolitana",2022,942,978,761,0
0,0,1,"Biobio",2023,766,798,498,489
0,1,0,"Valparaiso",2023,643,643,505,540
0,1,0,"Araucania",2023,685,687,436,540
0,0,0,"Valparaiso",2023,830,840,0,0
1,0,0,"Metropolitana",2021,594,594,599,636
0,0,1,"Metropolitana",2023,443,443,607,607
1,1,0,"Metropolitana",2023,671,675,513,597
1,1,0,"Metropolitana",2022,793,805,761,597
0,0,1,"Valparaiso",2023,652,652,563,476
1,1,0,"Araucania",2023,886,911,761,770
0,1,0,"Maule",2023,337,337,0,0
0,1,0,"Metropolitana",2023,572,572,575,434
0,0,1,"Metropolitana",2023,738,761,0,0
1,1,1,"Metropolitana",2021,787,865,575,484
1,1,0,"Biobio",2019,580,582,575,625
0,1,0,"OHiggins",2020,680,722,0,0
0,0,0,"Nuble",2023,580,580,505,665
0,0,0,"Metropolitana",2022,447,447,575,696
1,0,0,"Valparaiso",2023,799,809,616,656
0,0,1,"Valparaiso",2023,880,930,607,484
0,0,0,"OHiggins",2023,415,415,0,0
0,0,1,"Metropolitana",2023,658,678,0,0
1,1,0,"Metropolitana",2023,814,814,642,651
1,0,1,"Metropolitana",2023,729,751,549,476
0,0,1,"Metropolitana",2023,545,545,523,506
0,1,0,"Valparaiso",2022,851,884,489,466
1,1,0,"Antofagasta",2023,814,820,616,491
0,0,0,"Maule",2022,456,456,657,625
0,1,0,"Metropolitana",2023,879,928,549,589
0,1,0,"Araucania",2023,765,772,628,651
1,0,0,"OHiggins",2023,937,940,1000,874
1,0,0,"Maule",2023,828,847,669,665
0,0,0,"Nuble",2023,519,519,0,0
0,0,1,"Valparaiso",2023,529,529,424,418
1,1,0,"Maule",2023,765,771,761,707
1,0,0,"Nuble",2022,837,869,549,591
1,1,0,"Metropolitana",2023,914,938,879,819
1,1,0,"Metropolitana",2022,842,873,731,770
0,0,1,"Atacama",2023,322,322,450,473
1,1,0,"Biobio",2023,736,736,705,689
1,1,0,"OHiggins",2023,856,865,642,591
1,1,0,"Metropolitana",2023,942,1000,657,696
0,1,0,"Metropolitana",2023,483,483,0,0
1,0,0,"Biobio",2023,965,993,897,788
0,1,1,"Atacama",2023,871,1000,513,500
0,0,0,"Biobio",2023,613,613,563,620
1,1,1,"Biobio",2023,801,821,669,597
0,1,1,"Metropolitana",2020,418,418,489,597
0,0,0,"Metropolitana",2023,415,415,450,0
1,1,0,"Aysen",2023,879,987,717,686
0,0,0,"Los Lagos",2023,671,671,549,591
0,0,0,"Valparaiso",2023,595,654,478,305
1,0,0,"Valparaiso",2023,914,941,688,726
1,1,0,"Antofagasta",2007,542,542,575,573
0,1,0,"Antofagasta",2015,736,743,785,611
1,1,0,"Nuble",2023,942,980,465,656
1,1,0,"Valparaiso",2023,799,802,827,784
0,1,0,"OHiggins",2023,608,608,498,591
1,1,0,"OHiggins",2023,765,768,593,625
1,1,0,"Valparaiso",2022,643,648,657,699
1,1,0,"Biobio",2021,694,693,593,524
0,0,0,"Valparaiso",2023,531,547,413,385
1,1,1,"Metropolitana",2023,801,834,498,418
1,0,0,"Maule",2020,708,708,705,589
0,0,0,"Metropolitana",2023,563,563,0,0
0,1,0,"Metropolitana",2023,604,617,0,0
1,0,0,"Metropolitana",2023,951,974,746,815
0,1,0,"Metropolitana",2023,643,643,489,481
0,0,0,"Metropolitana",2023,664,664,657,699
0,0,0,"Coquimbo",2023,657,657,498,405
0,1,1,"Metropolitana",2022,506,511,523,584
0,0,0,"Metropolitana",2023,694,720,478,573
1,0,0,"Arica",2023,879,892,897,854
1,0,0,"OHiggins",2023,608,608,785,496
1,0,0,"Metropolitana",2023,736,736,963,721
0,1,0,"Metropolitana",2023,580,580,513,438
1,1,0,"Metropolitana",2023,742,783,498,510
0,0,0,"Aysen",2023,636,636,478,463
0,0,0,"Maule",2023,793,793,599,738
1,1,1,"Valparaiso",2019,601,601,628,774
0,0,0,"Biobio",2023,972,977,549,354
1,1,0,"Valparaiso",2023,900,942,576,815
0,0,0,"Metropolitana",1990,536,536,523,576
1,0,0,"Metropolitana",2021,785,812,731,759
1,1,0,"Antofagasta",2022,879,961,963,754
1,1,0,"Tarapaca",2023,865,897,593,689
0,1,0,"Valparaiso",2023,799,823,362,367
0,0,0,"Metropolitana",2023,551,551,498,291
0,0,0,"OHiggins",2023,745,829,498,434
0,1,0,"Metropolitana",2020,515,515,563,506
0,0,0,"Metropolitana",2021,400,405,465,388
1,1,0,"Coquimbo",2021,736,760,628,770
0,0,1,"Antofagasta",2023,601,601,403,388
1,0,0,"OHiggins",2023,785,810,489,484
1,0,0,"Nuble",2023,814,817,963,837
1,1,0,"Metropolitana",2023,808,809,549,742
0,0,1,"Metropolitana",2023,630,636,378,367
0,0,0,"Metropolitana",2023,563,563,0,0
1,0,0,"Arica",2023,745,758,498,484
0,1,0,"Metropolitana",2023,685,685,523,481
1,0,0,"Antofagasta",2021,771,796,535,554
0,1,0,"Coquimbo",2021,708,724,523,759
0,0,1,"Metropolitana",2023,630,665,489,434
1,1,0,"Valparaiso",2023,799,813,897,721
1,1,0,"Coquimbo",2022,771,782,505,496
1,0,0,"Tarapaca",2023,842,865,797,738
0,0,0,"Coquimbo",2023,585,585,0,0
1,1,0,"OHiggins",2023,708,722,549,696
1,1,0,"Maule",2023,994,1000,917,837
0,0,0,"Maule",2023,837,857,897,607
0,1,0,"OHiggins",2023,685,691,585,582
1,1,1,"Biobio",2023,886,1000,669,770
1,1,0,"Biobio",2023,1000,1000,1000,878
0,0,0,"Metropolitana",2023,937,952,657,679
1,1,0,"Los Rios",2023,757,783,535,563
0,1,0,"Araucania",2018,699,699,585,742
0,1,0,"Magallanes",2021,505,508,0,0
1,1,0,"Los Lagos",2022,823,850,607,696
1,1,0,"Valparaiso",2022,594,594,593,669
0,0,1,"Biobio",2023,857,1000,424,611
1,1,0,"Araucania",2023,900,900,657,711
1,1,0,"Maule",2023,785,825,811,600
0,0,1,"Maule",2022,465,465,549,519
1,1,0,"OHiggins",2022,779,811,403,489
0,0,0,"Biobio",2020,585,585,498,656
1,0,0,"Metropolitana",2023,814,862,657,721
0,0,1,"Atacama",2023,571,571,478,388
1,1,0,"Maule",2022,828,835,669,721
0,1,0,"Tarapaca",2005,410,410,0,0
0,1,0,"Los Lagos",2023,799,803,523,641
0,0,0,"Maule",2023,650,650,657,576
1,0,0,"Metropolitana",2022,842,874,575,738
0,1,1,"Antofagasta",2023,427,427,0,0
1,0,0,"Valparaiso",2022,907,964,549,620
1,1,1,"Metropolitana",2023,942,1000,628,721
0,1,1,"Coquimbo",2019,545,545,563,534
1,0,0,"Maule",2023,558,558,746,686
0,1,0,"Valparaiso",2023,636,636,413,418
1,0,0,"Araucania",2023,765,767,811,711
1,1,0,"Valparaiso",2022,765,775,746,597
1,1,0,"Metropolitana",2021,751,823,523,0
0,1,0,"Metropolitana",2023,722,739,478,350
1,0,0,"Metropolitana",2023,432,432,593,721
0,1,0,"Metropolitana",2023,699,714,424,463
0,1,1,"Coquimbo",2023,909,932,585,573
0,1,0,"Araucania",2023,922,949,498,591
0,0,0,"Tarapaca",2023,907,909,705,611
1,1,0,"Biobio",2023,808,808,563,563
1,1,0,"Biobio",2022,851,862,785,665
1,1,1,"Biobio",2023,794,877,478,260
0,0,1,"Metropolitana",2023,554,557,465,600
0,1,0,"Metropolitana",2022,694,694,378,418
1,1,0,"Valparaiso",2023,580,580,424,496
0,1,0,"Valparaiso",2022,765,770,607,607
1,1,1,"Metropolitana",2022,937,1000,844,754
0,1,0,"Metropolitana",2022,488,488,607,641
0,0,1,"Los Rios",2023,554,579,0,0
0,0,0,"Valparaiso",2023,680,680,535,378
0,0,0,"Los Lagos",2023,447,447,478,489
1,1,0,"Valparaiso",2022,657,657,657,607
1,1,1,"Metropolitana",2021,652,680,585,524
0,1,1,"Arica",2018,443,460,489,463
1,0,0,"Arica",2023,779,779,688,686
1,1,0,"Metropolitana",2023,851,892,498,699
1,0,1,"Metropolitana",2023,623,628,450,510
1,1,0,"Antofagasta",2021,580,580,478,576
0,1,0,"Metropolitana",2021,504,506,478,600
0,0,0,"Metropolitana",2011,779,789,0,0
1,0,0,"OHiggins",2023,722,729,642,597
0,0,0,"Valparaiso",2023,865,875,731,686
1,1,0,"Los Rios",2023,851,852,688,774
1,1,0,"Metropolitana",2023,779,779,785,742
0,1,0,"Valparaiso",2022,650,654,593,620
0,0,0,"Metropolitana",2023,304,304,465,418
1,0,0,"Antofagasta",2023,657,657,785,707
1,1,0,"Biobio",2022,751,753,513,589
1,1,0,"Metropolitana",2023,900,907,939,802
1,1,0,"Metropolitana",2023,907,1000,669,721
1,0,1,"Metropolitana",2022,672,705,628,699
1,1,0,"Metropolitana",2021,865,955,563,815
1,0,0,"Metropolitana",2023,799,803,705,686
0,0,0,"Coquimbo",2023,608,608,523,669
1,0,0,"Metropolitana",2023,722,731,642,567
0,0,1,"Los Lagos",2023,709,727,576,620
0,1,0,"Metropolitana",2022,742,748,392,397
0,1,0,"Biobio",2023,542,542,505,418
0,1,0,"Biobio",2023,708,708,465,510
0,0,0,"Metropolitana",2023,671,671,535,449
1,1,0,"Maule",2022,814,839,861,799
1,1,0,"Biobio",2023,785,799,585,600
0,0,0,"Metropolitana",2023,757,758,600,496
1,1,0,"Metropolitana",2023,699,714,599,549
1,1,0,"Metropolitana",2022,851,893,0,679
1,0,0,"Valparaiso",2023,837,845,585,742
1,1,0,"Nuble",2022,708,726,535,549
0,1,0,"Nuble",2023,828,842,505,496
0,1,0,"Aysen",2023,613,613,0,0
0,1,0,"Valparaiso",2023,886,916,688,802
1,0,1,"Metropolitana",2019,418,418,593,689
0,1,0,"Nuble",1997,526,526,465,519
1,1,1,"Metropolitana",2022,601,603,523,597
0,0,1,"Metropolitana",2023,637,668,0,0
1,1,1,"Maule",2023,743,757,535,607
0,1,0,"Metropolitana",2023,907,932,505,611
1,0,0,"Atacama",2011,567,567,424,449
1,0,0,"Metropolitana",2020,636,636,963,770
1,1,0,"Nuble",2023,900,973,628,676
1,0,0,"Araucania",2022,722,722,897,721
0,0,0,"Metropolitana",2023,599,599,599,524
1,1,0,"Valparaiso",2023,914,931,505,597
0,0,1,"Metropolitana",2023,338,338,0,0
0,1,0,"Metropolitana",2023,779,800,642,600
1,1,0,"Metropolitana",2022,504,504,616,651
1,0,0,"Aysen",2023,713,713,563,641
1,1,0,"Metropolitana",2023,736,736,642,665
1,0,0,"Coquimbo",2022,425,425,0,0
0,1,1,"Maule",2023,766,789,535,484
1,1,0,"Los Lagos",2023,886,1000,785,878
1,1,0,"OHiggins",2023,942,977,844,837
1,1,0,"Maule",2019,771,787,705,837
1,0,1,"Biobio",2020,787,813,811,754
1,0,0,"Atacama",2023,922,955,773,759
0,0,0,"Valparaiso",2020,657,657,657,759
1,0,0,"Biobio",2013,463,463,761,0
0,1,0,"Metropolitana",2023,742,742,669,676
0,0,0,"Coquimbo",2023,519,519,628,481
0,1,1,"Araucania",2016,353,376,489,589
0,0,1,"Biobio",2023,672,675,585,607
1,0,0,"Coquimbo",2023,727,769,535,707
0,0,0,"Metropolitana",2017,842,1000,989,0
0,0,0,"Biobio",2023,736,739,642,563
0,1,1,"Valparaiso",2023,630,655,489,476
0,1,1,"Metropolitana",2023,667,705,413,449
1,1,1,"Metropolitana",2022,871,914,616,584
1,0,0,"Los Rios",2023,837,896,489,651
0,0,0,"Metropolitana",2023,567,567,797,641
1,1,0,"Los Rios",2023,785,788,642,573
1,1,0,"Metropolitana",2023,708,709,616,651
1,0,0,"Metropolitana",2023,814,823,585,721
0,1,0,"Maule",2021,636,636,616,584
1,0,0,"Biobio",2023,736,737,844,837
0,1,0,"Metropolitana",2023,650,650,585,676
0,1,0,"Tarapaca",2023,604,617,0,0
0,1,0,"Valparaiso",2023,937,980,616,607
1,0,1,"OHiggins",2023,672,702,616,759
1,1,1,"Metropolitana",2022,794,874,593,742
0,0,0,"Nuble",2023,699,699,535,576
1,0,0,"Metropolitana",2023,828,828,797,833
0,0,0,"Nuble",2023,823,840,513,423
1,0,1,"Metropolitana",2022,851,967,731,651
1,1,0,"Biobio",2023,814,822,607,584
0,0,1,"Arica",2023,757,766,478,576
1,1,0,"Biobio",2022,956,992,669,641
0,0,0,"Biobio",2023,699,699,607,466
1,0,0,"Atacama",2023,751,764,669,754
0,1,0,"Metropolitana",2023,757,774,600,510
1,1,0,"Los Lagos",2023,837,852,696,686
1,1,0,"Los Lagos",2023,736,736,688,726
1,1,0,"Metropolitana",2023,851,856,642,742
0,1,0,"Metropolitana",2023,425,425,563,591
1,1,0,"OHiggins",2023,922,935,797,669
0,1,1,"Arica",2023,637,649,0,0
1,1,0,"Metropolitana",2023,751,766,489,438
0,1,0,"Los Rios",2021,870,904,688,759
1,0,0,"Metropolitana",2017,771,771,1000,656
1,0,0,"Biobio",2023,643,646,773,676
1,0,0,"Metropolitana",2023,586,586,897,799
1,1,0,"Coquimbo",2022,650,650,688,738
0,0,0,"Metropolitana",2023,301,301,0,0
1,1,1,"Biobio",2023,780,843,523,534
1,0,0,"Biobio",2022,842,864,616,563
1,1,0,"Metropolitana",2010,463,463,489,699
1,0,0,"Biobio",2022,742,782,669,696
1,1,1,"Coquimbo",2023,880,963,523,636
0,0,0,"Antofagasta",2023,671,678,607,397
0,1,0,"Metropolitana",2022,922,930,939,726
0,1,0,"Nuble",2023,643,643,450,496
0,1,0,"Los Rios",2023,504,504,378,305
1,1,0,"Biobio",2023,640,640,505,454
0,0,1,"Metropolitana",2023,418,418,505,423
0,1,0,"Metropolitana",2023,628,628,585,754
0,0,1,"Metropolitana",2017,637,664,657,540
1,1,0,"Metropolitana",2020,473,473,465,774
1,1,0,"Metropolitana",2023,851,867,628,689
1,0,0,"Los Lagos",2023,628,628,717,742
1,1,0,"Maule",2023,842,869,575,597
0,0,1,"OHiggins",2023,672,687,549,489
1,1,0,"Biobio",2020,504,504,505,519
1,1,1,"Araucania",2023,729,779,607,597
1,0,1,"OHiggins",2022,370,370,688,567
1,1,0,"Metropolitana",2023,727,727,897,651
0,0,1,"Biobio",2019,538,538,0,0
0,1,1,"Maule",2023,465,465,513,582
0,0,0,"Metropolitana",2023,519,519,505,549
1,1,0,"Biobio",2022,650,655,505,563
0,0,0,"Valparaiso",2023,828,862,844,679
0,1,1,"Los Rios",2023,523,523,0,0
1,1,1,"Metropolitana",2021,724,734,505,686
1,1,0,"OHiggins",2023,893,920,424,620
1,1,0,"Valparaiso",2023,622,622,657,641
0,0,0,"Coquimbo",2023,771,777,563,582
0,0,0,"Metropolitana",2022,643,643,585,620
1,1,0,"Metropolitana",2022,900,940,717,491
1,0,0,"Tarapaca",2023,856,862,535,466
0,1,0,"Maule",2023,942,956,576,519
1,1,0,"Metropolitana",2019,599,599,679,600
0,0,0,"Maule",2023,837,850,465,476
1,1,1,"Metropolitana",2023,895,1000,680,689
0,0,0,"Metropolitana",2023,685,685,717,707
1,1,0,"Valparaiso",2023,586,586,523,573
0,0,0,"Valparaiso",2023,636,636,523,473
0,0,0,"Biobio",2023,542,542,563,554
1,0,0,"Metropolitana",2023,650,657,465,524
1,0,1,"OHiggins",2022,571,576,505,473
0,1,0,"Metropolitana",2023,586,586,523,573
1,1,0,"Metropolitana",2023,823,863,523,466
1,0,0,"Biobio",2023,771,774,963,857
0,0,0,"Metropolitana",2023,865,885,0,0
0,0,0,"Metropolitana",2022,580,580,688,707
1,1,0,"Tarapaca",2023,751,751,489,636
1,0,0,"Metropolitana",2023,942,963,1000,896
1,0,0,"Biobio",2023,622,622,513,549
1,1,0,"Maule",2021,779,783,616,689
0,1,0,"Metropolitana",2014,685,685,642,770
0,1,0,"Arica",2023,951,958,657,607
0,1,0,"Valparaiso",2023,441,441,378,476
0,1,0,"Metropolitana",2022,613,684,0,0
0,1,0,"Arica",2023,594,594,535,669
1,1,0,"Los Lagos",2023,536,536,563,510
0,1,0,"Valparaiso",2000,463,463,0,0
1,1,0,"Tarapaca",2023,970,976,705,676
0,0,0,"Metropolitana",2023,468,468,0,0
1,1,0,"Metropolitana",2023,907,942,939,726
1,0,0,"Metropolitana",2021,856,907,989,0
0,1,0,"Valparaiso",2023,384,384,478,397
1,1,0,"OHiggins",2021,727,726,0,0
1,0,0,"Nuble",2023,664,664,607,759
1,1,0,"Antofagasta",2022,870,907,450,540
0,1,0,"Metropolitana",2014,495,495,746,726
1,1,0,"Antofagasta",2023,661,661,513,707
1,0,0,"OHiggins",2022,643,643,575,696
0,1,1,"Biobio",2021,587,587,0,0
0,1,0,"Coquimbo",2023,708,712,575,484
0,1,0,"Maule",2023,793,796,679,665
0,1,0,"Metropolitana",2023,900,926,628,774
